att_1,att_2,att_3,att_4,att_5,att_6,att_7,att_8,att_9,att_10,att_11,att_12,att_13,att_14,att_15,att_16,att_17,att_18,att_19,att_20,class
0.160513,-0.000513,-0.333157,-0.088683,0.24767,-0.006707,-0.0602,-0.00173,0.265394,-0.170553,-0.009255,0.040407,0.216765,-0.089947,-0.176249,-0.017428,-0.121016,0.073228,0.372375,0.232156,-1
0.097003,0.010291,-0.269264,-0.056365,0.074871,0.176384,-0.112551,-0.038387,0.401076,-0.072193,0.037719,0.045634,0.219973,-0.209024,-0.203799,0.015855,-0.20464,0.070827,0.415763,0.304477,-1
0.208914,-0.019881,-0.391878,-0.113304,0.239494,-0.022977,-0.035784,0.056609,0.234411,-0.21872,-0.041203,0.088969,0.25113,-0.085721,-0.153617,-0.126434,-0.12219,0.10006,0.355064,0.121406,-1
0.682299,0.158881,-0.224286,-0.162803,0.254085,-0.034437,-0.094435,-0.026507,0.314896,-0.097781,0.078318,0.088343,0.23641,-0.131723,-0.313541,-0.003284,-0.171929,-0.055076,0.579683,0.325337,-1
0.515767,0.331471,-0.20796,-0.229802,0.289397,-0.077133,-0.10645,-0.007803,0.152903,-0.201807,0.083056,0.07776,0.112392,-0.002158,-0.195993,-0.091805,-0.124946,0.058943,0.535411,0.192224,-1
0.16483,0.124499,-0.221577,-0.087225,0.264733,-0.039794,0.092293,-0.071031,0.26404,-0.149068,0.157597,-0.338156,0.23764,-0.037044,0.426305,0.027315,-0.157842,0.22654,0.2281,0.210621,-1
0.223769,0.192736,-0.160403,-0.035969,0.687625,-0.397211,0.204797,-0.039181,0.021055,-0.309341,0.111072,-0.306995,0.117933,0.068425,0.24491,-0.03663,0.080377,0.169069,0.079931,0.174851,-1
0.34653,0.053581,-0.247063,-0.103357,0.062808,0.126739,-0.005234,-0.056954,0.351994,-0.088569,0.130747,-0.224811,0.348551,-0.198792,0.348164,-0.047621,-0.331093,0.204242,0.335974,0.201321,-1
0.451875,0.350307,-0.180047,-0.229916,0.193462,-0.07573,0.141043,-0.064638,0.177684,-0.142619,0.197695,-0.250396,0.249026,-0.001941,0.325849,-0.017589,-0.165271,0.243691,0.408931,0.255631,-1
0.423386,0.175764,-0.216526,-0.203101,-0.10507,0.175368,-0.028961,-0.03448,0.168077,-0.091429,0.081168,-0.102653,0.342001,-0.210504,0.229424,-0.137701,-0.404254,0.166882,0.533388,0.154411,-1
0.508635,0.280246,-0.208754,-0.236033,0.055271,0.07064,0.020536,-0.089979,0.308524,-0.037587,0.201558,-0.221249,0.282189,-0.036951,0.206071,0.140282,-0.246927,0.157628,0.562788,0.36237,-1
0.443384,0.073849,-0.189304,0.034816,1,-0.658643,0.235196,0.05285,-0.507626,-0.631143,-0.142008,0.043311,0.212433,-0.180327,0.024711,-0.695362,-0.04102,0.20592,-0.032964,-0.139504,-1
-0.083575,0.037483,-0.374719,-0.13765,-0.052261,0.278982,-0.211899,-0.086387,0.45977,-0.040289,0.036721,0.209735,0.143887,-0.126353,-0.402489,0.053559,-0.211699,0.002844,0.725394,0.297173,-1
-0.168267,0.035575,-0.384315,-0.106473,0.158369,0.164701,-0.142892,-0.152169,0.457466,-0.060017,0.117835,0.019398,0.053069,0.009225,-0.216622,0.210925,-0.034054,-0.00766,0.5534,0.334387,-1
-0.458044,0.09248,-0.527658,0.00876,0.133521,0.061809,-0.060128,-0.159579,0.090248,0.228387,-0.049859,-0.023644,-0.07965,0.24149,-0.468535,-0.188618,-0.362428,0.165201,0.263111,0.254513,-1
-0.701577,0.134694,-0.459794,0.041953,0.194389,-0.022002,0.022837,-0.139199,0.03762,0.207214,0.02283,-0.129253,-0.158051,0.247121,-0.378872,-0.204575,-0.416123,0.244618,0.243341,0.158917,-1
-0.670761,0.145653,-0.407199,0.05855,0.221366,-0.035561,0.032466,-0.130509,0.042719,0.186094,-0.008638,-0.063006,-0.203995,0.293633,-0.411037,-0.226743,-0.37063,0.165887,0.318036,0.121266,-1
-0.751773,0.282614,-0.061138,-0.005655,0.081056,-0.178788,0.310793,0.03936,0.148563,0.002095,-0.049634,-0.282256,-0.229523,0.167747,-0.108763,-0.216066,-0.33701,0.102798,0.412847,0.170322,-1
-0.622553,0.148519,-0.410425,0.068154,0.231276,-0.017737,0.016853,-0.135891,0.046402,0.183011,-0.035786,-0.013439,-0.193875,0.333827,-0.436932,-0.225101,-0.376219,0.144785,0.303616,0.135692,-1
-0.790618,0.194238,-0.225972,0.060602,0.129616,-0.035565,0.189512,-0.062586,0.08168,0.12417,0.046699,-0.304966,-0.116182,0.17113,-0.123546,-0.220817,-0.369651,0.230764,0.321011,0.141879,-1
-0.160004,0.090897,-0.367198,0.047907,0.319147,-0.083882,0.022643,-0.125242,0.102538,0.1402,-0.022443,0.058721,-0.061452,0.147182,-0.395086,-0.207579,-0.311799,0.07625,0.239776,0.20013,-1
-0.230683,0.141494,-0.214387,0.118111,0.368916,-0.041081,0.061311,-0.09203,0.113002,0.097514,0.006259,0.036545,-0.124247,0.176688,-0.378959,-0.22142,-0.295066,0.035783,0.256329,0.131509,-1
-0.173066,0.091481,-0.368925,0.049676,0.315599,-0.073129,0.024914,-0.110914,0.106702,0.110655,-0.023914,0.001386,-0.052871,0.188157,-0.402595,-0.217968,-0.3186,0.080956,0.254834,0.167762,-1
-0.553674,0.120074,-0.336162,0.069553,0.020765,0.115258,-0.091499,-0.136534,0.30145,0.235705,-0.049967,0.004075,-0.132224,0.293087,-0.457347,0.056941,-0.474243,0.019889,0.508434,0.261834,-1
-0.174451,0.057655,-0.506694,0.08575,0.327223,-0.094666,-0.046796,-0.219939,0.187114,0.142411,0.012452,0.116316,-0.088446,0.319445,-0.318795,-0.408752,-0.483433,-0.010942,0.512645,0.035777,-1
-0.059958,0.091787,-0.649386,0.098497,0.680799,-0.375852,-0.001667,-0.30795,0.048902,0.127374,0.039914,-0.004977,-0.1826,0.611471,-0.472155,-0.163606,-0.201044,-0.024335,0.363685,0.236975,-1
-0.297096,0.100477,-0.739455,0.140318,0.688546,-0.395712,-0.043154,-0.384968,0.133138,0.167878,0.114424,0.064561,-0.306363,0.849869,-0.478042,-0.270976,-0.404697,-0.076968,0.694842,0.089645,-1
-0.178474,0.099227,-0.373457,0.068166,0.328802,-0.070598,0.014606,-0.112271,0.100655,0.104509,-0.040338,0.023702,-0.070369,0.228072,-0.404744,-0.212422,-0.310564,0.089328,0.237148,0.162437,-1
-0.154482,-0.029315,-0.421238,0.023455,-0.228751,0.322071,-0.207024,-0.121926,0.545621,0.251583,-0.015465,0.151858,0.113441,0.036755,-0.346283,-0.244205,-0.724435,0.018555,0.696559,0.136472,-1
-0.275037,0.193335,-0.094207,0.179345,0.305344,0.04243,0.136142,0.091113,0.254967,-0.119307,0.009903,-0.338051,0.115014,0.220937,-0.125006,-0.140543,-0.254345,-0.103165,0.396346,-0.019038,-1
-0.33531,0.099744,-0.432534,-0.001647,-0.154911,0.351799,-0.027931,0.030557,0.359555,0.05214,-0.001772,-0.464576,0.270158,-0.027649,-0.263193,-0.206392,-0.358316,-0.023244,0.409651,0.142295,-1
-0.531562,0.163456,-0.200787,0.084102,-0.125863,0.420923,-0.032163,0.03254,0.568048,0.123302,0.06896,-0.416071,0.127416,0.16479,-0.294743,0.124519,-0.281647,-0.101391,0.509136,0.232411,-1
-0.434966,0.184503,-0.136991,0.163751,0.07243,0.168959,0.086508,0.103768,0.171725,-0.011556,-0.049943,-0.343554,0.172857,0.041179,-0.159958,-0.363748,-0.400378,0.028936,0.273856,-0.092034,-1
-0.698444,0.242396,-0.127572,0.18478,0.013404,0.260207,0.084296,0.095542,0.313765,0.095568,-0.006787,-0.438439,0.058251,0.242178,-0.24347,-0.099224,-0.326638,-0.010832,0.342312,0.021052,-1
-0.38292,0.118782,-0.521889,0.106907,0.010621,0.384585,-0.058917,-0.030625,0.389727,0.038645,0.089972,-0.571122,0.284864,0.321913,-0.263633,-0.080211,-0.265554,-0.032936,0.495303,0.14757,-1
-0.505989,0.159905,-0.383835,0.111044,0.011471,0.342828,-0.002153,0.006219,0.363943,0.018648,0.061582,-0.516646,0.212606,0.263579,-0.247593,-0.080876,-0.26879,-0.048228,0.485058,0.108622,-1
-0.278541,0.143257,-0.256252,0.105478,0.102936,0.221168,0.040303,0.04449,0.332891,-0.021396,0.020769,-0.419275,0.190513,0.121698,-0.239727,-0.089562,-0.265689,-0.05361,0.388285,0.140645,-1
-0.223693,0.310669,-0.521467,0.623688,-0.012937,0.154906,0.051024,0.318212,0.258494,0.086392,0.140743,-0.460288,0.21646,0.655777,-0.193322,-0.058448,-0.297105,0.310875,-0.004901,-0.033556,-1
-0.557951,0.180746,-0.343363,0.111124,0.041317,0.325107,-0.010697,0.033628,0.305612,0.003769,0.01724,-0.436188,0.145204,0.262229,-0.34484,-0.120728,-0.239086,-0.057149,0.493463,0.075449,-1
-0.239801,0.180527,-0.217978,0.096766,0.07969,0.242337,0.057862,0.072144,0.345055,-0.04081,-0.014682,-0.331297,0.186426,0.136014,-0.202445,-0.105592,-0.250015,0.001798,0.410718,0.12212,-1
-0.055503,0.085473,-0.116368,0.094751,0.054788,0.251698,0.028846,0.111067,0.369023,0.046667,-0.137035,-0.281164,0.226638,-0.014173,-0.486396,-0.213689,-0.211911,-0.193609,0.552038,0.035022,-1
-0.28951,0.067293,-0.042924,0.25825,0.32621,0.632005,0.128102,-0.03755,0.253962,0.315105,-0.107772,-0.201767,0.119234,0.367367,-0.329465,-0.158687,-0.15388,0.020181,0.205226,0.010537,-1
-0.220985,0.142253,-0.0825,0.073978,0.076029,0.249256,0.082023,0.114368,0.364161,0.003267,-0.154378,-0.399609,0.175569,-0.015587,-0.280037,-0.138345,-0.279202,-0.153687,0.308556,0.160572,-1
-0.259419,0.144221,-0.247345,0.102274,0.103787,0.222861,0.038057,0.038673,0.339738,-0.013317,0.023945,-0.422946,0.193039,0.098678,-0.252003,-0.093509,-0.258075,-0.054383,0.382555,0.127581,-1
0.043957,0.047918,-0.235195,-0.073645,0.473516,0.021895,0.150876,-0.036166,0.134567,-0.245408,-0.053654,-0.361686,0.189562,-0.030743,-0.219453,-0.065195,-0.077349,-0.16355,0.180959,0.141327,-1
-0.88806,0.204844,-0.037087,-0.004574,0.120034,0.229039,0.166581,0.044691,0.090727,-0.100267,-0.058918,-0.343352,0.022931,-0.117327,-0.207317,-0.096622,-0.208634,-0.117546,0.29238,-0.055178,-1
-0.275339,0.18335,-0.273709,0.196949,0.043313,0.225765,0.056355,0.099235,0.316676,0.036668,-0.004288,-0.40889,0.184028,0.182337,-0.274035,-0.121558,-0.305735,0.081079,0.250979,0.129443,-1
0.254401,0.053768,-0.244847,-0.064092,0.396086,0.041426,0.094923,-0.040264,0.229848,-0.22716,0.039479,-0.247022,0.219153,-0.058692,-0.098451,-0.055707,-0.133287,-0.01643,0.175449,0.214692,-1
0.708717,0.01782,-0.243438,-0.043091,0.47365,-0.347141,0.09522,0.037534,0.281589,-0.247468,-0.019376,-0.024146,0.266856,-0.273483,-0.172491,-0.02505,-0.19358,-0.096993,0.215512,0.182513,-1
0.477871,0.01117,-0.270031,-0.047104,0.427071,-0.070874,0.049652,-0.027187,0.24884,-0.202839,0.004551,-0.065261,0.289427,-0.151102,-0.195393,0.003402,-0.118818,-0.026754,0.1368,0.241047,-1
0.255921,0.058598,-0.235537,-0.059624,0.401061,0.042274,0.09108,-0.038787,0.243883,-0.231121,0.044321,-0.248137,0.228218,-0.061999,-0.081705,-0.064103,-0.142592,-0.01572,0.176884,0.215387,-1
-0.2995,0.11749,-0.257882,0.073572,0.082563,0.139145,-0.026238,-0.04084,0.240273,-0.018859,0.104346,-0.176146,0.075894,-0.015582,-0.210633,0.029589,-0.120724,0.243158,0.22787,0.259275,-1
-0.18221,0.001628,-0.221851,-0.18853,0.399288,0.066471,0.043662,-0.053341,0.148944,-0.08134,-0.272927,-0.4586,0.072077,0.092907,-0.375606,-0.320869,-0.205008,-0.522792,0.436397,-0.012387,-1
0.098976,0.046372,-0.280192,-0.031485,0.329081,0.054674,-0.002524,-0.039606,0.212182,-0.150248,-0.006851,-0.208655,0.230113,-0.046712,-0.30202,-0.05354,-0.076002,-0.076437,0.288741,0.248072,-1
-0.148321,0.160311,-0.509448,0.230893,0.088815,0.130692,0.099138,0.117598,0.215649,0.127479,-0.106316,-0.312393,0.222202,0.335092,-0.618791,-0.241199,-0.292237,-0.160102,0.176001,0.068797,-1
-0.349921,0.111582,-0.207199,-0.130146,0.141533,0.30033,0.089979,-0.069029,0.200757,-0.088843,-0.093584,-0.465867,0.242502,0.019703,-0.400474,-0.131686,-0.165764,-0.298511,0.406067,0.220369,-1
0.48009,0.020798,-0.282582,-0.011812,0.411551,-0.051819,0.058614,-0.001806,0.25573,-0.246309,0.018838,-0.108891,0.288464,-0.115759,-0.218932,-0.023889,-0.144817,-0.002103,0.176708,0.236655,-1
0.115865,0.07605,-0.272463,-0.012046,0.321307,0.089717,0.039702,-0.002064,0.25228,-0.140565,-0.053486,-0.327468,0.315303,-0.022861,-0.289618,-0.095349,-0.140035,-0.273834,0.289752,0.116385,-1
0.25715,0.065749,-0.273849,-0.01665,0.387116,0.042382,0.11374,-0.010261,0.22088,-0.171296,-0.009184,-0.348842,0.224602,-0.014658,-0.169129,-0.059822,-0.136759,-0.042261,0.139491,0.142301,-1
-0.066763,0.05099,-0.167672,-0.099775,0.261654,-0.085933,0.030155,-0.021296,0.304414,-0.19407,-0.130633,-0.158794,0.136658,-0.308454,-0.125393,-0.075369,-0.352777,-0.351926,0.374983,0.193286,-1
-0.006341,0.04546,-0.164449,0.05744,0.344349,0.006388,0.064812,-0.037628,0.247258,0.235797,-0.147233,-0.171652,-0.004822,-0.216401,-0.218878,-0.07806,-0.276515,0.043506,0.224753,0.094521,-1
0.015175,0.166164,-0.218081,0.209777,0.214875,0.056799,0.047996,0.105937,0.229141,-0.325371,0.039864,-0.184247,0.188608,-0.071457,-0.189961,0.001879,-0.205074,-0.116746,0.259882,0.063126,-1
-0.000568,0.096441,-0.19898,0.099864,0.318089,0.062906,0.038625,0.01719,0.267694,0.0648,-0.087372,-0.303053,0.148235,-0.102372,-0.250005,-0.123611,-0.277083,-0.091847,0.277482,0.09402,-1
-0.025074,0.165127,-0.219599,0.060312,0.168381,-0.163891,0.069198,0.04791,0.291332,-0.277817,-0.174942,-0.230673,0.010626,-0.329929,-0.180881,0.009053,-0.504463,-0.252071,0.182493,0.11544,-1
-0.001236,0.042719,-0.165001,0.070051,0.309445,-0.051871,0.135598,-0.021142,0.279402,0.208356,-0.25457,-0.24384,-0.09777,-0.480487,-0.1886,-0.072,-0.335654,-0.044495,0.252289,0.115387,-1
-0.055173,0.065121,-0.116012,-0.156599,0.239185,-0.177578,0.047209,-0.02348,0.316432,-0.035506,-0.213781,-0.206547,0.03184,-0.307475,-0.152389,-0.06474,-0.395759,-0.273417,0.340146,0.160951,-1
-0.001451,0.041811,-0.16473,0.072358,0.312232,-0.046551,0.123344,-0.023378,0.27393,0.238683,-0.243422,-0.242545,-0.091165,-0.461629,-0.196412,-0.073423,-0.324279,-0.039726,0.246142,0.099587,-1
-0.050056,0.072313,-0.116904,-0.107823,0.290679,-0.079312,0.023687,-0.051229,0.273301,-0.186958,-0.131659,-0.181796,0.122328,-0.286278,-0.092608,-0.034,-0.305248,-0.354605,0.38882,0.199463,-1
-0.007082,0.066679,-0.178955,0.096902,0.328417,-0.012121,0.034413,-0.0196,0.255941,0.26535,-0.148585,-0.183357,0.0047,-0.236146,-0.246276,-0.103821,-0.319159,0.032672,0.213591,0.079389,-1
-0.039589,0.075508,-0.162704,-0.083429,0.272233,-0.042308,0.025676,-0.028446,0.29159,-0.217737,-0.10682,-0.158217,0.143894,-0.281507,-0.10933,-0.0673,-0.293781,-0.360643,0.384846,0.196577,-1
0.005107,0.071028,-0.195217,0.092934,0.318499,0.054877,0.077559,0.021855,0.28983,0.15883,-0.17449,-0.349722,0.063166,-0.214817,-0.244216,-0.139016,-0.312459,-0.144864,0.285196,0.019969,-1
0.008059,0.159314,-0.225706,0.190203,0.207925,0.039597,0.034535,0.093479,0.230575,-0.383335,0.027439,-0.157219,0.169747,-0.103923,-0.121982,0.011561,-0.241807,-0.173406,0.314992,0.066406,-1
-0.004857,0.073464,-0.180792,0.069798,0.345112,0.06036,0.048113,0.000614,0.259149,0.08871,-0.111914,-0.312723,0.11501,-0.115399,-0.238086,-0.125276,-0.273763,-0.126637,0.299254,0.081833,-1
0.026083,0.176775,-0.234204,0.202742,0.185023,0.059712,0.035931,0.121272,0.254176,-0.363635,-0.001507,-0.15261,0.211715,-0.088564,-0.163795,-0.012635,-0.23372,-0.120619,0.301632,0.022687,-1
-0.003021,0.074844,-0.186188,0.059522,0.335477,0.069081,0.046613,-0.000656,0.268838,0.035648,-0.085871,-0.2953,0.130448,-0.094933,-0.223479,-0.116117,-0.248339,-0.119135,0.339108,0.100099,-1
0.037638,0.182812,-0.218087,0.230634,0.193928,0.072596,0.048564,0.14262,0.241803,-0.240083,0.013985,-0.193561,0.204588,0.01208,-0.238838,-0.043111,-0.224607,-0.02214,0.253228,0.021501,-1
-0.008543,0.076376,-0.182127,0.027749,0.32129,0.07217,0.026735,0.004304,0.270303,-0.09106,-0.05836,-0.238952,0.160752,-0.108091,-0.208007,-0.113591,-0.203472,-0.132733,0.375883,0.14367,-1
0.036406,0.180756,-0.221925,0.257013,0.193339,0.07038,0.050021,0.152849,0.23551,-0.178364,0.007084,-0.220706,0.204746,0.067692,-0.268873,-0.05203,-0.224714,0.037251,0.213572,0.026213,-1
0.036245,0.182802,-0.22113,0.287201,0.19578,0.056658,0.045851,0.17345,0.28498,-0.067081,-0.039272,-0.257739,0.195457,0.074579,-0.323081,-0.102125,-0.283562,0.061432,0.20987,0.000109,-1
-0.035147,0.156078,-0.213686,0.031342,0.164159,-0.204466,0.079606,0.043944,0.290383,-0.183407,-0.189373,-0.238926,-0.010819,-0.311353,-0.214488,-0.008938,-0.517739,-0.239337,0.194913,0.112069,-1
-0.002663,0.040299,-0.157542,0.072504,0.297809,-0.082835,0.16234,-0.026096,0.295442,0.117942,-0.278621,-0.281243,-0.104969,-0.574145,-0.163598,-0.042795,-0.327456,-0.058351,0.295522,0.155548,-1
-0.021368,0.164394,-0.225756,0.054327,0.16288,-0.181199,0.069347,0.060262,0.300169,-0.248173,-0.201124,-0.219089,0.013637,-0.320696,-0.194757,0.020232,-0.520527,-0.245142,0.202128,0.077615,-1
-0.003331,0.041501,-0.146039,0.062413,0.311617,-0.069933,0.136616,-0.042386,0.287526,0.205895,-0.246989,-0.272814,-0.110911,-0.524156,-0.177961,-0.063867,-0.320002,-0.096768,0.265966,0.119967,-1
-0.053838,0.067305,-0.116059,-0.152725,0.247851,-0.166505,0.041056,-0.024867,0.314082,-0.048446,-0.209245,-0.205687,0.046783,-0.302855,-0.140276,-0.059106,-0.402249,-0.279312,0.339399,0.154635,-1
-0.004425,0.042781,-0.166485,0.072186,0.321434,-0.036676,0.113388,-0.032191,0.271681,0.249033,-0.223862,-0.22746,-0.090655,-0.441843,-0.203383,-0.082264,-0.318835,-0.01573,0.228996,0.088876,-1
-0.003667,0.166878,-0.232773,0.094875,0.165468,-0.091606,0.048386,0.060542,0.290993,-0.390791,-0.154742,-0.156789,0.051018,-0.312465,-0.12143,0.034481,-0.476965,-0.264518,0.274165,0.053439,-1
-0.007926,0.040633,-0.175634,0.071328,0.323929,-0.023134,0.095741,-0.021489,0.268186,0.25875,-0.204656,-0.197606,-0.042313,-0.330052,-0.224442,-0.091928,-0.337786,0.006014,0.221638,0.071179,-1
-0.015777,0.152971,-0.215229,0.117946,0.194119,-0.055851,0.038544,0.041918,0.251971,-0.404982,-0.07514,-0.188059,0.07548,-0.275021,-0.107542,0.035845,-0.406011,-0.280834,0.292472,0.098644,-1
-0.004573,0.044072,-0.169271,0.064253,0.334881,0.01153,0.068623,-0.029709,0.258326,0.243579,-0.173706,-0.172878,-0.019696,-0.239367,-0.220904,-0.090556,-0.310839,0.021823,0.228639,0.071381,-1
0.009515,0.165828,-0.237221,0.146178,0.181116,-0.002144,0.035143,0.087083,0.266204,-0.418975,-0.05197,-0.130599,0.130517,-0.206395,-0.107135,0.016421,-0.391028,-0.243768,0.323586,0.026605,-1
0.005798,0.070942,-0.186736,0.09314,0.324448,0.031682,0.085148,0.017355,0.279932,0.165493,-0.188056,-0.364105,0.068668,-0.235192,-0.236815,-0.132865,-0.31557,-0.148187,0.276602,0.013556,-1
0.018635,0.171147,-0.234462,0.173584,0.187244,0.032468,0.034754,0.0971,0.252774,-0.409355,-0.026908,-0.132294,0.172342,-0.146097,-0.117642,0.011539,-0.325285,-0.185668,0.310944,0.023882,-1
0.003623,0.072952,-0.188862,0.078432,0.332186,0.051575,0.067011,0.008063,0.276304,0.130251,-0.143443,-0.341925,0.093976,-0.161407,-0.240334,-0.122182,-0.291235,-0.130872,0.295421,0.040018,-1
-0.008622,0.147184,-0.227039,0.153891,0.226206,0.033192,0.026163,0.077074,0.234435,-0.366878,0.024445,-0.175291,0.203528,-0.114818,-0.146867,-0.006619,-0.193629,-0.1902,0.341564,0.128951,-1
-0.001771,0.07622,-0.195106,0.066253,0.330825,0.07602,0.054206,0.009675,0.279808,0.07046,-0.109246,-0.294358,0.131536,-0.111791,-0.232882,-0.129112,-0.277376,-0.11821,0.304726,0.082629,-1
0.031119,0.179621,-0.228575,0.21603,0.192803,0.065983,0.048571,0.133396,0.239632,-0.298244,0.004966,-0.180237,0.210199,-0.052069,-0.202796,-0.018121,-0.21132,-0.080818,0.267638,0.020782,-1
0.053533,0.197117,-0.205094,0.288061,0.185124,0.007816,0.016043,0.218683,0.266338,-0.146132,-0.076784,-0.15242,0.137642,-0.03465,-0.303711,-0.045081,-0.274539,0.114955,0.26213,-0.060701,-1
0.026552,0.17358,-0.234958,0.209269,0.20335,0.082036,0.033993,0.139193,0.266349,-0.243679,0.003439,-0.177342,0.222104,0.01644,-0.234552,-0.063045,-0.19056,-0.010188,0.321086,0.048076,-1
0.017626,0.164134,-0.201615,0.24014,0.239226,0.073364,0.037821,0.135691,0.246382,-0.084393,-0.011394,-0.335294,0.163153,0.033824,-0.281615,-0.075706,-0.226216,0.04949,0.201235,0.100454,-1
-0.166959,0.119622,-0.408599,0.099604,0.32918,-0.07382,-0.027403,-0.100567,0.079337,0.043759,0.007027,-0.036211,-0.064466,0.135723,-0.39663,-0.142615,-0.24824,0.140923,0.279813,0.111107,-1
-0.277726,0.129594,-0.231941,0.167196,0.141553,0.17374,-0.015866,-0.032789,0.301451,0.210555,0.054288,-0.343661,0.140924,0.02548,-0.241395,-0.101248,-0.225147,0.062299,0.2772,0.164344,-1
-0.292366,0.147132,-0.240273,0.101774,0.082517,0.15802,-0.017574,0.02436,0.28026,0.060043,-0.044808,-0.33224,0.159624,0.007572,-0.294421,-0.014898,-0.149667,0.178751,0.1679,0.296359,-1
0.1023,-0.291929,-0.404329,-0.460743,0.154281,0.290512,0.074941,0.13062,0.733585,-0.362913,-0.074275,-0.090084,0.012181,0.114514,-0.053687,-0.58667,-0.260143,-0.339294,0.179211,-0.212363,-1
0.394685,0.018991,-0.213942,-0.658708,0.245582,0.227309,0.228676,0.122108,-0.576954,0.777393,-0.253233,-0.324388,-0.557941,0.273508,-0.202702,0.789912,-0.030867,-0.72284,-0.080658,-0.172491,-1
0.125388,-0.276385,-0.31909,-0.394375,0.2082,-0.294645,0.028078,0.250878,0.237748,-0.383452,-0.106479,-0.221486,0.190639,-0.09135,-0.123196,-0.231665,-0.237987,-0.164966,0.407505,-0.031257,-1
0.055411,-0.365404,-0.104978,-0.415649,0.27989,-0.266145,-0.006766,0.236275,0.261599,-0.356578,-0.039238,-0.292987,0.185419,-0.150641,-0.175341,-0.263387,-0.148545,-0.169497,0.343093,0.102253,-1
-0.225476,-0.316603,-0.640773,0.032324,0.240433,0.035548,0.015886,0.132843,0.199766,0.09342,-0.43956,-0.490751,0.342472,-0.027034,-0.061429,-0.159911,-0.582454,-0.214936,0.454817,-0.027448,-1
-0.647245,-0.16779,0.383202,0.056836,0.346845,0.244192,0.304114,0.159147,0.233787,-0.515693,-0.268499,-0.211979,-0.151425,-0.030223,-0.258756,-0.212068,-0.231159,-0.237789,-0.09807,0.010683,-1
0.59833,0.111349,-0.166484,-0.722584,0.04815,0.165768,0.062449,0.068831,0.188265,-0.273014,0.085571,-0.073548,-0.269961,-0.050235,-0.293183,0.082914,0.236785,-0.383612,-0.069442,0.177458,-1
-0.327702,-0.670735,-0.508771,-0.455629,0.593744,0.106865,0.217208,0.058701,0.056414,0.935433,0.232661,0.019152,-0.995179,-0.175214,0.028804,-0.100176,-0.697545,-0.699433,0.029915,-0.486753,-1
0.086597,-0.277059,-0.407866,-0.472416,0.287496,-0.121669,0.261341,0.212261,0.219629,-0.409234,-0.11932,-0.104482,0.072626,0.037681,-0.153545,-0.189566,-0.189271,-0.134458,0.398412,-0.092771,-1
-0.144908,-0.669995,-0.568873,-0.345467,0.926082,-0.148598,0.272494,-0.054282,0.47819,0.565382,-0.049726,-0.432023,-0.514826,0.182445,0.139773,-0.496253,-0.322302,-0.971227,0.455343,-0.112715,-1
-0.394426,-0.438234,-0.344804,-0.532765,0.202049,-0.063785,0.073228,0.252756,0.107082,-0.565705,-0.107911,-0.46984,0.140209,0.241927,-0.174885,-0.433014,-0.116051,-0.278472,0.213783,-0.010024,-1
-0.044799,-0.759484,-0.095462,-0.362364,0.722732,-0.048356,0.231431,-0.18368,0.215217,-0.0124,0.021647,-0.113227,-0.180983,-0.432512,-0.254223,-0.179082,-0.150341,-0.074887,0.038546,0.249542,-1
-0.10483,-0.411927,-0.525457,-0.568568,0.169512,-0.086394,0.117454,0.235848,0.320499,-0.499089,-0.054989,-0.095766,0.039941,0.117366,-0.205724,-0.127766,-0.142173,-0.219182,0.475328,-0.097602,-1
